filename,start_time_s,end_time_s,chroma_mean,chroma_std,mfccs_mean,mfccs_std
fångpolska-1.wav,10.878548752834467,22.976145124716552,0.2934326,0.30597967,-10.163279,121.44258
fångpolska-1.wav,22.976145124716552,24.91501133786848,0.20201667,0.29732686,-12.9827385,119.21073
fångpolska-1.wav,24.91501133786848,28.572154195011336,0.2888006,0.3114055,-10.339125,110.41161
fångpolska-1.wav,28.572154195011336,29.80281179138322,0.34594247,0.3164107,-14.180553,117.13
fångpolska-1.wav,29.80281179138322,42.42285714285714,0.28914112,0.30997273,-10.669398,123.48426
fångpolska-1.wav,42.42285714285714,43.6302947845805,0.17760235,0.27989328,-15.558428,121.45625
fångpolska-1.wav,43.6302947845805,48.03047619047619,0.30554104,0.3089561,-11.100718,116.08558
fångpolska-1.wav,48.03047619047619,48.854784580498865,0.28017852,0.33051953,-13.999263,118.28741
fångpolska-1.wav,48.854784580498865,52.140408163265306,0.2710271,0.30849016,-10.385449,130.171
fångpolska-1.wav,52.140408163265306,54.14893424036281,0.22554484,0.29338905,-13.697932,119.23614
fångpolska-1.wav,54.14893424036281,57.79446712018141,0.2724416,0.30793214,-12.243912,115.03008
Voice 105.wav,0.0,1.486077097505669,0.28906468,0.32529122,-16.459997,135.2091
Voice 105.wav,1.486077097505669,4.063492063492063,0.42707938,0.3175564,-5.5568666,126.63849
Voice 105.wav,4.063492063492063,5.00390022675737,0.25614005,0.2841709,-7.1703324,119.49155
Voice 105.wav,5.00390022675737,8.092154195011338,0.32740697,0.315333,-6.7620163,120.385376
Voice 105.wav,8.092154195011338,10.866938775510205,0.29619735,0.3126362,-8.891487,117.85018
Voice 105.wav,10.866938775510205,12.051156462585034,0.4439976,0.29432648,-9.167022,127.713066
Voice 105.wav,12.051156462585034,12.933514739229025,0.22808523,0.29563022,-9.939285,115.24873
Voice 105.wav,12.933514739229025,14.94204081632653,0.41872635,0.31747955,-7.6161833,125.68719
Voice 105.wav,14.94204081632653,15.952108843537415,0.48284012,0.28440002,-8.119512,138.69006
Voice 105.wav,15.952108843537415,16.99700680272109,0.22942673,0.28492293,-10.208157,111.0829
Voice 105.wav,16.99700680272109,18.703673469387756,0.33093032,0.32331374,-10.890738,126.07009
Voice 105.wav,18.703673469387756,21.083718820861677,0.31317943,0.30977136,-8.6395445,125.020515
Voice 105.wav,21.083718820861677,22.256326530612245,0.30744737,0.31348473,-10.0429325,126.2755
Voice 105.wav,22.256326530612245,24.94984126984127,0.3264075,0.3158828,-8.75316,128.20216
Voice 111.wav,0.0,2.2639455782312927,0.37348878,0.3322915,-14.335087,128.94713
Voice 111.wav,2.2639455782312927,3.7964625850340137,0.3429487,0.3270214,-14.762036,115.68215
Voice 111.wav,3.7964625850340137,6.1184580498866215,0.52977705,0.28624862,-12.401057,129.65256
Voice 111.wav,6.1184580498866215,8.846802721088435,0.37225428,0.30732772,-5.1374955,112.15509
Voice 111.wav,8.846802721088435,11.563537414965987,0.57308275,0.27435637,-8.536437,121.961555
Voice 111.wav,11.563537414965987,15.371609977324264,0.30513886,0.2990726,-5.3728647,115.3628
Voice 111.wav,15.371609977324264,20.503219954648525,0.47119057,0.30783907,-6.287497,123.47793
Voice 111.wav,20.503219954648525,26.308208616780046,0.29349923,0.30958027,-5.9302197,121.15983
Voice 111.wav,26.308208616780046,30.45297052154195,0.3627968,0.29567727,-5.4110284,121.18888
Voice 111.wav,30.45297052154195,32.69369614512472,0.5205512,0.29974136,-7.0207562,124.1579
Voice 111.wav,32.69369614512472,35.781950113378684,0.33364487,0.3075597,-5.0183744,117.66922
Voice 111.wav,35.781950113378684,39.62485260770975,0.4172958,0.30408186,-5.040739,119.51667
Voice 111.wav,39.62485260770975,42.60861678004535,0.49420223,0.29771432,-5.5666094,118.803566
Voice 111.wav,42.60861678004535,47.44997732426304,0.39751258,0.30332956,-3.6259792,118.76315
Voice 139.wav,0.0,1.787936507936508,0.57137936,0.27372873,-21.038944,146.36674
Voice 139.wav,1.787936507936508,98.95183673469388,0.34590167,0.30853724,-13.62681,121.7271
Voice 139.wav,98.95183673469388,121.4984126984127,0.24406925,0.30149296,-15.276327,111.708275
Voice 139.wav,121.4984126984127,193.71247165532878,0.36015567,0.2980923,-11.473542,113.41923
Voice 139.wav,193.71247165532878,264.87002267573695,0.30133104,0.3042118,-17.975164,116.89608
Voice 139.wav,264.87002267573695,349.56480725623584,0.30626762,0.30952346,-15.059211,120.43649
Voice 139.wav,349.56480725623584,363.6709297052154,0.27538416,0.2930606,-17.82026,120.80114
Voice 139.wav,363.6709297052154,377.04562358276644,0.33695942,0.29454052,-15.317551,115.70518
Voice 139.wav,377.04562358276644,385.6370068027211,0.29430136,0.29749706,-18.162561,119.91435
Voice 139.wav,385.6370068027211,424.9948299319728,0.31068617,0.30156508,-15.22446,116.58505
Voice 139.wav,424.9948299319728,434.1551020408163,0.25192258,0.29623732,-20.332504,126.66245
Voice 139.wav,434.1551020408163,447.5762358276644,0.2636113,0.30722716,-20.97311,123.73025
Voice 139.wav,447.5762358276644,449.5499319727891,0.3025947,0.2930755,-17.149195,126.107
Voice 139.wav,449.5499319727891,526.7446712018141,0.26575235,0.29610762,-13.574439,111.95183
20180616_213710.wav,0.0,58.42140589569161,0.433144,0.32172757,-16.771616,128.74136
20180616_213710.wav,58.42140589569161,61.39356009070295,0.50656486,0.29647323,-17.790886,159.55263
20180616_213710.wav,61.39356009070295,65.95628117913832,0.5558404,0.27580625,-29.27759,168.1798
20180616_213710.wav,65.95628117913832,152.4390022675737,0.34558317,0.29558274,-9.378208,102.88385
20180616_213710.wav,152.4390022675737,154.7609977324263,0.24390991,0.28576836,-23.385,150.44011
20180616_213710.wav,154.7609977324263,196.39437641723356,0.30650946,0.29724097,-15.381266,111.82564
20180616_213710.wav,196.39437641723356,244.58739229024943,0.3213733,0.30124938,-9.649404,109.206795
20180616_213710.wav,244.58739229024943,251.62303854875285,0.4043495,0.28304386,-12.11124,107.113106
20180616_213710.wav,251.62303854875285,255.2453514739229,0.34177476,0.29517478,-12.112283,106.43285
20180616_213710.wav,255.2453514739229,256.8126984126984,0.21915206,0.29292208,-13.633361,107.795296
20180616_213710.wav,256.8126984126984,277.5713378684807,0.36795622,0.2843094,-10.881496,94.7354
20180616_213710.wav,277.5713378684807,340.2884353741497,0.33555198,0.28918144,-8.298579,93.115234
20180616_213710.wav,340.2884353741497,375.18802721088434,0.32361826,0.2928897,-9.980337,95.30106
20180616_213710.wav,375.18802721088434,382.38621315192745,0.30191538,0.3089609,-15.541133,133.77953
20180512_214208.wav,0.0,2.5309750566893423,0.63043225,0.30232808,-27.536873,144.82794
20180512_214208.wav,2.5309750566893423,44.74485260770975,0.27910292,0.31387368,-24.232376,140.06598
20180512_214208.wav,44.74485260770975,73.11963718820861,0.2822873,0.30968174,-27.736942,145.91473
20180512_214208.wav,73.11963718820861,82.02448979591837,0.28894666,0.32682437,-24.405159,136.08383
20180512_214208.wav,82.02448979591837,125.00462585034013,0.251563,0.30577004,-24.539228,140.39944
20180512_214208.wav,125.00462585034013,131.2624036281179,0.26858118,0.30811438,-33.172966,151.22202
20180512_214208.wav,131.2624036281179,148.89795918367346,0.2636909,0.2981221,-26.313833,144.48312
20180512_214208.wav,148.89795918367346,155.09768707482993,0.2314201,0.30074933,-29.454424,145.20676
20180512_214208.wav,155.09768707482993,191.95936507936509,0.31145036,0.3019799,-15.558731,140.0219
20180512_214208.wav,191.95936507936509,195.21015873015872,0.21887876,0.28937817,-19.452822,150.60652
20180512_214208.wav,195.21015873015872,204.1730612244898,0.232916,0.28822857,-15.076588,137.6008
20180512_214208.wav,204.1730612244898,278.4304761904762,0.28921714,0.30281913,-23.939135,137.92056
20180512_214208.wav,278.4304761904762,283.87555555555554,0.21592368,0.29991725,-29.924019,151.58542
20180512_214208.wav,283.87555555555554,327.74965986394557,0.29986003,0.2997048,-20.297329,143.09398
20180728_213230.wav,0.0,7.035646258503402,0.62177575,0.23980121,-28.270685,138.52144
20180728_213230.wav,7.035646258503402,9.299591836734693,0.584839,0.24256678,-31.212397,148.21082
20180728_213230.wav,9.299591836734693,9.868480725623582,0.5411838,0.2670209,-33.15355,181.59044
20180728_213230.wav,9.868480725623582,22.894875283446712,0.58062017,0.2555267,-29.193577,159.89235
20180728_213230.wav,22.894875283446712,24.543492063492064,0.23914328,0.29499105,-39.5843,172.89131
20180728_213230.wav,24.543492063492064,29.88408163265306,0.32534188,0.28558993,-38.54849,173.72758
20180728_213230.wav,29.88408163265306,31.730068027210883,0.48306644,0.26370248,-39.907795,184.86469
20180728_213230.wav,31.730068027210883,32.449886621315194,0.2647399,0.2917562,-39.269608,183.95049
20180728_213230.wav,32.449886621315194,34.53968253968254,0.4869612,0.28204107,-39.726547,192.1061
20180728_213230.wav,34.53968253968254,35.828390022675734,0.5950697,0.23439372,-41.303043,200.13164
20180728_213230.wav,35.828390022675734,36.18829931972789,0.6225174,0.22916993,-39.417294,202.1506
20180728_213230.wav,36.18829931972789,44.965442176870745,0.6541261,0.21244733,-42.188446,204.08282
20180728_213230.wav,44.965442176870745,45.17442176870748,0.6257235,0.22470753,-39.37568,201.54778
20180728_213230.wav,45.17442176870748,50.491791383219955,0.66129977,0.20977123,-42.733593,204.07712
20180407_182122.wav,0.0,2.75156462585034,0.5992736,0.29739168,-26.66704,141.6464
20180407_182122.wav,2.75156462585034,25.658049886621317,0.39454398,0.30713144,-13.631681,130.46948
20180407_182122.wav,25.658049886621317,62.05532879818594,0.42517605,0.29325736,-13.367314,128.67667
20180407_182122.wav,62.05532879818594,133.340589569161,0.38308284,0.30127755,-16.119028,134.3003
20180407_182122.wav,133.340589569161,140.42267573696145,0.3999457,0.29907688,-20.541574,150.51619
20180407_182122.wav,140.42267573696145,145.0898866213152,0.4801563,0.29226726,-21.094028,158.54834
20180407_182122.wav,145.0898866213152,185.39972789115646,0.3096819,0.30570447,-22.132597,137.26956
20180407_182122.wav,185.39972789115646,204.75356009070296,0.24825574,0.30004954,-27.641844,146.43602
20180407_182122.wav,204.75356009070296,216.49124716553288,0.28870988,0.30831063,-20.186213,139.26266
20180407_182122.wav,216.49124716553288,231.47972789115647,0.39535192,0.2993921,-17.242153,137.01353
20180407_182122.wav,231.47972789115647,239.67637188208616,0.4735885,0.28706846,-15.505055,133.32053
20180407_182122.wav,239.67637188208616,263.73224489795916,0.31500226,0.3197851,-22.297417,145.46994
20180407_182122.wav,263.73224489795916,274.83138321995466,0.24359196,0.30844054,-24.069975,138.07562
20180407_182122.wav,274.83138321995466,300.930612244898,0.34345022,0.30553758,-23.262686,146.30298
20180527_002923.wav,0.0,0.2089795918367347,0.50861394,0.2913576,-21.887468,160.43373
20180527_002923.wav,0.2089795918367347,0.5572789115646258,0.60583276,0.256839,-13.016069,137.21275
20180527_002923.wav,0.5572789115646258,0.9636281179138322,0.38157654,0.32739878,-10.059923,120.52701
20180527_002923.wav,0.9636281179138322,1.0797278911564625,0.6182741,0.21979533,-14.0071335,138.92111
20180527_002923.wav,1.0797278911564625,1.3003174603174603,0.47209823,0.29496327,-15.027801,147.75415
20180527_002923.wav,1.3003174603174603,1.3815873015873017,0.52914494,0.298861,-16.009245,153.75082
20180527_002923.wav,1.3815873015873017,1.5209070294784581,0.5027776,0.26094598,-14.05969,136.34016
20180527_002923.wav,1.5209070294784581,1.6602267573696146,0.50027794,0.27786928,-13.5502405,134.51875
20180527_002923.wav,1.6602267573696146,1.8343764172335602,0.4049723,0.2841346,-16.814415,135.76222
20180527_002923.wav,1.8343764172335602,1.9853061224489796,0.3612351,0.32719865,-14.79535,118.12299
20180527_002923.wav,1.9853061224489796,2.2987755102040817,0.54978323,0.26530102,-16.357119,135.76395
20180527_002923.wav,2.2987755102040817,2.728344671201814,0.5062017,0.29219794,-13.5377445,126.182236
20180527_002923.wav,2.728344671201814,2.8792743764172335,0.29383233,0.30248955,-9.73091,114.83245
20180527_002923.wav,2.8792743764172335,2.9837641723356008,0.38675734,0.31841195,-12.554602,135.48317
Voice 138.wav,0.0,1.2770975056689342,0.47276068,0.28206584,-13.772975,133.2261
Voice 138.wav,1.2770975056689342,1.7298866213151927,0.31946886,0.31949884,-6.8637667,104.447075
Voice 138.wav,1.7298866213151927,4.342131519274377,0.40992624,0.29857993,-8.115889,111.32752
Voice 138.wav,4.342131519274377,5.038730158730159,0.37209123,0.31192702,-8.936253,114.50371
Voice 138.wav,5.038730158730159,7.000816326530612,0.41805506,0.29419753,-7.444342,113.64158
Voice 138.wav,7.000816326530612,8.034104308390022,0.35372674,0.28874648,-10.150135,113.95029
Voice 138.wav,8.034104308390022,9.833650793650794,0.42992023,0.30773982,-7.772334,112.464775
Voice 138.wav,9.833650793650794,10.994648526077098,0.38610178,0.2940723,-9.216039,105.96546
Voice 138.wav,10.994648526077098,11.528707482993198,0.3748589,0.32000038,-5.138519,107.17747
Voice 138.wav,11.528707482993198,14.001632653061224,0.34006846,0.2609082,-12.69088,116.41537
Voice 138.wav,14.001632653061224,14.44281179138322,0.31238335,0.31295064,-6.693112,104.46322
Voice 138.wav,14.44281179138322,16.66031746031746,0.40470785,0.29628494,-8.242987,114.38242
Voice 138.wav,16.66031746031746,17.69360544217687,0.3250989,0.28142998,-11.052821,114.09257
Voice 138.wav,17.69360544217687,21.13015873015873,0.37377155,0.30471632,-9.155766,111.34935
Voice 110.wav,0.0,0.626938775510204,0.3605733,0.4051384,-63.46297,254.24065
Voice 110.wav,0.626938775510204,2.391655328798186,0.46034616,0.27926823,-8.261728,125.8726
Voice 110.wav,2.391655328798186,3.2043537414965986,0.4385106,0.3110938,-10.658539,118.38577
Voice 110.wav,3.2043537414965986,3.9938321995464854,0.4310227,0.2658746,-11.431598,127.63903
Voice 110.wav,3.9938321995464854,5.863038548752835,0.410371,0.27222702,-9.359275,120.758934
Voice 110.wav,5.863038548752835,6.722176870748299,0.50703007,0.30920348,-8.895523,120.637375
Voice 110.wav,6.722176870748299,7.546485260770975,0.44323316,0.3029357,-10.448394,113.26612
Voice 110.wav,7.546485260770975,8.324353741496598,0.48707634,0.2691916,-10.593048,115.10248
Voice 110.wav,8.324353741496598,10.135510204081633,0.40925097,0.27698106,-12.098628,114.69676
Voice 110.wav,10.135510204081633,11.470657596371883,0.4746439,0.298209,-11.198154,117.99831
Voice 110.wav,11.470657596371883,34.62095238095238,0.45348433,0.28558585,-20.434893,132.33275
Voice 110.wav,34.62095238095238,36.52498866213152,0.42447913,0.29083502,-12.342677,118.01228
Voice 110.wav,36.52498866213152,37.268027210884355,0.43285382,0.3010011,-10.920006,120.43903
Voice 110.wav,37.268027210884355,44.872562358276646,0.46127802,0.2846134,-16.99991,123.04151
Voice 104.wav,0.0,103.74675736961451,0.31704935,0.3110746,-13.63182,105.481224
Voice 104.wav,103.74675736961451,200.56235827664398,0.3203906,0.30932266,-13.181596,114.967636
Voice 104.wav,200.56235827664398,204.62585034013605,0.40918532,0.3320165,-12.081301,118.94982
Voice 104.wav,204.62585034013605,237.42403628117913,0.37143666,0.30976522,-13.154991,115.74639
Voice 104.wav,237.42403628117913,276.39873015873013,0.3493296,0.293349,-11.938979,102.82578
Voice 104.wav,276.39873015873013,311.6001814058957,0.3842116,0.3034058,-10.320013,97.546875
Voice 104.wav,311.6001814058957,315.10639455782314,0.2933878,0.3358232,-16.07651,127.11042
Voice 104.wav,315.10639455782314,342.7033106575964,0.28666764,0.30708537,-13.785686,106.86833
Voice 104.wav,342.7033106575964,348.57795918367344,0.29415032,0.29941565,-8.863403,89.972466
Voice 104.wav,348.57795918367344,435.58312925170065,0.33704942,0.30637047,-13.644351,108.64112
Voice 104.wav,435.58312925170065,442.4446258503401,0.4052379,0.293429,-12.879782,107.320114
Voice 104.wav,442.4446258503401,537.5419501133787,0.35629666,0.30140227,-14.452789,110.87686
Voice 104.wav,537.5419501133787,546.7486621315193,0.4024676,0.31646973,-18.419758,125.98445
Voice 104.wav,546.7486621315193,581.0097052154194,0.33320788,0.30285916,-15.202306,115.196556
Aeons Ballad.wav,0.0,19.551201814058956,0.5413429,0.28642166,-18.786257,117.37124
Aeons Ballad.wav,19.551201814058956,80.99120181405895,0.31122983,0.30853128,-10.64555,97.95614
Aeons Ballad.wav,80.99120181405895,125.31809523809524,0.3514769,0.29982376,-9.4815445,103.16819
Aeons Ballad.wav,125.31809523809524,151.42893424036282,0.29423717,0.3076824,-12.148914,106.12329
Aeons Ballad.wav,151.42893424036282,166.42902494331065,0.35757428,0.2904439,-9.513364,100.72482
Aeons Ballad.wav,166.42902494331065,249.997641723356,0.34375304,0.29120618,-8.9337225,105.4725
Aeons Ballad.wav,249.997641723356,361.67401360544216,0.3098942,0.29650387,-11.001104,103.92591
Aeons Ballad.wav,361.67401360544216,389.59600907029477,0.3185827,0.30331925,-9.606716,105.060234
Aeons Ballad.wav,389.59600907029477,403.64408163265307,0.2985522,0.28556672,-12.513203,104.72
Aeons Ballad.wav,403.64408163265307,431.9259863945578,0.41805607,0.29766905,-7.499639,105.76393
Aeons Ballad.wav,431.9259863945578,449.57315192743766,0.34560314,0.28567222,-8.397648,101.25546
Aeons Ballad.wav,449.57315192743766,459.6622222222222,0.34832615,0.29313922,-9.706084,108.73257
Aeons Ballad.wav,459.6622222222222,473.81478458049884,0.32448244,0.29256007,-10.4254055,106.66829
Aeons Ballad.wav,473.81478458049884,487.6190476190476,0.27083543,0.29130405,-11.451694,103.88183
Voice 058.wav,0.0,95.03927437641724,0.32357067,0.29444697,-10.49231,110.09247
Voice 058.wav,95.03927437641724,116.13460317460317,0.3297333,0.3030149,-11.579074,107.05657
Voice 058.wav,116.13460317460317,460.6258503401361,0.30398425,0.30175436,-11.806982,108.35447
Voice 058.wav,460.6258503401361,505.57968253968255,0.29547375,0.29706362,-12.592976,106.8977
Voice 058.wav,505.57968253968255,564.790566893424,0.31371117,0.30162773,-12.685266,109.432556
Voice 058.wav,564.790566893424,695.2054421768707,0.30301046,0.30291325,-13.186606,110.859856
Voice 058.wav,695.2054421768707,820.8602267573696,0.30959758,0.3049604,-11.886063,107.04356
Voice 058.wav,820.8602267573696,830.5197278911564,0.37691903,0.29464215,-11.426396,112.42916
Voice 058.wav,830.5197278911564,859.2544217687075,0.21582341,0.30021736,-14.358247,114.511345
Voice 058.wav,859.2544217687075,1170.9590929705216,0.33798543,0.30566078,-11.598826,112.38726
Voice 058.wav,1170.9590929705216,1201.7719727891156,0.2422047,0.30158356,-18.642532,111.97738
Voice 058.wav,1201.7719727891156,1317.1403174603174,0.2780906,0.29972965,-15.84674,107.83363
Voice 058.wav,1317.1403174603174,1374.9580045351474,0.3340739,0.3030702,-12.507857,115.87357
Voice 058.wav,1374.9580045351474,1385.882993197279,0.23875998,0.29757774,-17.692753,121.59981
Voice 064.wav,0.0,2.693514739229025,0.5819415,0.3144977,-32.102505,162.34966
Voice 064.wav,2.693514739229025,30.116281179138323,0.34506875,0.30435878,-12.704802,124.74109
Voice 064.wav,30.116281179138323,44.18757369614512,0.23259656,0.30230403,-16.244019,117.013245
Voice 064.wav,44.18757369614512,47.49641723356009,0.32956383,0.3035607,-16.69129,133.14775
Voice 064.wav,47.49641723356009,51.83854875283447,0.31252524,0.2929541,-14.186026,115.71376
Voice 064.wav,51.83854875283447,66.61804988662132,0.2784252,0.29990777,-17.014643,112.16887
Voice 064.wav,66.61804988662132,84.30004535147393,0.31058303,0.29488912,-12.648622,118.44606
Voice 064.wav,84.30004535147393,105.83655328798186,0.34087798,0.3021121,-11.839548,111.028244
Voice 064.wav,105.83655328798186,116.4712925170068,0.29059535,0.2940795,-13.964525,113.07455
Voice 064.wav,116.4712925170068,123.26312925170068,0.29814187,0.30234492,-15.440045,111.54545
Voice 064.wav,123.26312925170068,135.9760544217687,0.32229504,0.29062283,-14.509293,111.74345
Voice 064.wav,135.9760544217687,148.21297052154196,0.35397437,0.29108623,-14.492069,122.67015
Voice 064.wav,148.21297052154196,172.01342403628118,0.3456127,0.2945566,-12.854557,118.11823
Voice 064.wav,172.01342403628118,177.11020408163265,0.1439981,0.28419182,-30.85306,133.95508
20180122_172701folkfjord.wav,0.0,1.2654875283446712,0.668225,0.33646524,-36.21134,180.02216
20180122_172701folkfjord.wav,1.2654875283446712,49.63265306122449,0.26653233,0.3023854,-25.792948,135.20967
20180122_172701folkfjord.wav,49.63265306122449,67.9415873015873,0.2967393,0.294035,-18.617588,129.2759
20180122_172701folkfjord.wav,67.9415873015873,122.46204081632654,0.33005702,0.30142426,-18.611908,122.45695
20180122_172701folkfjord.wav,122.46204081632654,130.0433560090703,0.3435476,0.29493022,-14.298165,126.56851
20180122_172701folkfjord.wav,130.0433560090703,154.51718820861677,0.3440466,0.3001792,-16.389057,127.61621
20180122_172701folkfjord.wav,154.51718820861677,160.1944671201814,0.34343717,0.3098534,-13.538925,128.29744
20180122_172701folkfjord.wav,160.1944671201814,234.7073015873016,0.25183117,0.29648823,-25.593689,129.58125
20180122_172701folkfjord.wav,234.7073015873016,263.8947845804989,0.32067007,0.30225286,-24.62533,134.96346
20180122_172701folkfjord.wav,263.8947845804989,380.644716553288,0.27357692,0.30190894,-27.251747,133.5604
20180122_172701folkfjord.wav,380.644716553288,426.724716553288,0.3888516,0.2927921,-17.914856,130.72139
20180122_172701folkfjord.wav,426.724716553288,532.4451700680272,0.2741547,0.2977544,-25.413832,127.27501
20180122_172701folkfjord.wav,532.4451700680272,618.6028117913833,0.27977633,0.2991771,-25.563074,131.517
20180122_172701folkfjord.wav,618.6028117913833,708.3131065759637,0.44847423,0.2757368,-14.642215,128.44582
scott-1.wav,0.0,2.020136054421769,0.49531302,0.33320904,-25.158756,142.19266
scott-1.wav,2.020136054421769,63.75038548752835,0.46159002,0.30799735,-6.970389,121.431435
scott-1.wav,63.75038548752835,87.53922902494331,0.32411632,0.3219335,-11.913666,120.85601
scott-1.wav,87.53922902494331,93.51836734693877,0.2850124,0.30749786,-13.155365,128.84647
scott-1.wav,93.51836734693877,136.3824036281179,0.40395716,0.3096832,-8.272526,117.35759
scott-1.wav,136.3824036281179,138.2051700680272,0.3038415,0.33915055,-13.930898,134.52504
scott-1.wav,138.2051700680272,158.67356009070295,0.3395374,0.31819832,-11.464158,121.023926
scott-1.wav,158.67356009070295,159.86938775510205,0.3190534,0.350066,-10.796466,128.04623
scott-1.wav,159.86938775510205,166.40580498866214,0.3003522,0.30830383,-11.178939,116.576096
scott-1.wav,166.40580498866214,167.61324263038549,0.31642297,0.33944443,-13.557781,124.979004
scott-1.wav,167.61324263038549,172.756462585034,0.29824704,0.30476925,-11.887195,115.25934
scott-1.wav,172.756462585034,194.61804988662132,0.45227706,0.30812818,-7.5000515,121.095825
scott-1.wav,194.61804988662132,196.42920634920634,0.42651168,0.3025935,-6.156847,117.63609
scott-1.wav,196.42920634920634,208.95637188208616,0.47304752,0.3035202,-6.5772824,119.98028
Voice 070.wav,0.0,0.3831292517006803,0.08073573,0.21344256,-73.83595,269.25412
Voice 070.wav,0.3831292517006803,0.7778684807256235,0.4501172,0.26171914,-9.789411,113.10425
Voice 070.wav,0.7778684807256235,1.3351473922902495,0.48190412,0.27167037,-5.947128,110.88047
Voice 070.wav,1.3351473922902495,1.9853061224489796,0.4849833,0.26230276,-3.1370773,107.87763
Voice 070.wav,1.9853061224489796,2.647074829931973,0.5189081,0.25235465,-2.138753,102.97441
Voice 070.wav,2.647074829931973,3.7035827664399092,0.5159491,0.26266712,-1.249177,99.66398
Voice 070.wav,3.7035827664399092,4.1099319727891155,0.4908043,0.26531333,-4.171673,101.29921
Voice 070.wav,4.1099319727891155,4.690430839002268,0.4817836,0.2662851,-4.3108826,96.09794
Voice 070.wav,4.690430839002268,5.2477097505668935,0.48201218,0.2623536,-4.347057,100.97376
Voice 070.wav,5.2477097505668935,5.6656689342403626,0.5364147,0.24891962,-6.988344,112.048706
Voice 070.wav,5.6656689342403626,6.2693877551020405,0.5363706,0.2472227,-9.07955,110.69119
Voice 070.wav,6.2693877551020405,6.861496598639456,0.45285347,0.27868557,-10.151936,110.77228
Voice 070.wav,6.861496598639456,7.128526077097506,0.45895445,0.2879941,0.4958005,81.32652
Voice 070.wav,7.128526077097506,7.87156462585034,0.58851767,0.22368665,-9.792026,107.42044
20180125_172712.wav,0.0,144.49777777777777,0.4430834,0.307768,-12.422632,112.62427
20180125_172712.wav,144.49777777777777,148.80507936507937,0.67463434,0.22167504,-29.22547,155.00247
20180125_172712.wav,148.80507936507937,206.28607709750568,0.46037292,0.30633253,-12.650693,113.30315
20180125_172712.wav,206.28607709750568,224.94331065759638,0.4784263,0.28474814,-16.061697,129.04776
20180125_172712.wav,224.94331065759638,306.8749206349206,0.28616434,0.32453966,-20.850466,128.5221
20180125_172712.wav,306.8749206349206,337.9780498866213,0.4839904,0.29928178,-16.257618,126.45648
20180125_172712.wav,337.9780498866213,508.4589569160998,0.41845882,0.30231345,-14.902691,109.46096
20180125_172712.wav,508.4589569160998,513.3583673469387,0.62264967,0.24761336,-30.005714,153.69913
20180125_172712.wav,513.3583673469387,565.498775510204,0.45106643,0.28251326,-10.804205,89.41804
20180125_172712.wav,565.498775510204,569.3532879818595,0.4588578,0.27338886,-17.968195,134.39229
20180125_172712.wav,569.3532879818595,758.7932879818594,0.43961847,0.30303884,-16.689806,113.672195
20180125_172712.wav,758.7932879818594,779.3081179138322,0.3799071,0.29460508,-16.00698,103.31501
20180125_172712.wav,779.3081179138322,882.799455782313,0.40004343,0.30732235,-16.0625,112.24887
20180125_172712.wav,882.799455782313,890.9844897959184,0.5996872,0.27546185,-19.322744,130.78374
glalåten.wav,0.0,4.20281179138322,0.3289966,0.34065557,-13.591995,109.901436
glalåten.wav,4.20281179138322,4.446621315192743,0.12566334,0.28319782,-17.055273,104.5533
glalåten.wav,4.446621315192743,6.025578231292517,0.30102873,0.3431494,-18.687832,133.97835
glalåten.wav,6.025578231292517,6.710566893424036,0.1481216,0.30142373,-17.468529,109.98219
glalåten.wav,6.710566893424036,14.477641723356008,0.48130634,0.34219712,-17.76555,133.00363
glalåten.wav,14.477641723356008,15.394829931972788,0.58560234,0.27458572,-15.541622,122.04057
glalåten.wav,15.394829931972788,17.04344671201814,0.4981521,0.3245136,-15.232581,125.825455
glalåten.wav,17.04344671201814,18.26249433106576,0.27350944,0.34826836,-9.006093,111.01138
glalåten.wav,18.26249433106576,19.853061224489796,0.3906851,0.32446113,-12.208932,129.84224
glalåten.wav,19.853061224489796,20.64253968253968,0.46908718,0.29883167,-14.509933,138.85594
glalåten.wav,20.64253968253968,22.732335600907028,0.613788,0.23298885,-13.620969,105.07966
glalåten.wav,22.732335600907028,27.062857142857144,0.37962878,0.324904,-11.697781,108.65701
glalåten.wav,27.062857142857144,28.23546485260771,0.29652005,0.3285583,-16.083437,137.15137
glalåten.wav,28.23546485260771,29.477732426303856,0.4204091,0.3124151,-11.016566,129.50269
scottttt7s.wav,0.0,2.2291156462585033,0.5513588,0.31243595,-31.586136,151.99037
scottttt7s.wav,2.2291156462585033,6.965986394557823,0.5025316,0.31050923,-15.762157,123.66864
scottttt7s.wav,6.965986394557823,21.002448979591836,0.37474766,0.32602805,-11.988265,125.36716
scottttt7s.wav,21.002448979591836,25.83219954648526,0.31827804,0.33221936,-14.123616,122.27078
scottttt7s.wav,25.83219954648526,29.860861678004536,0.36746672,0.31489807,-10.949555,129.23822
scottttt7s.wav,29.860861678004536,31.730068027210883,0.40445372,0.31500724,-12.834027,134.02129
scottttt7s.wav,31.730068027210883,85.57714285714286,0.39689198,0.32682416,-9.88214,121.15397
scottttt7s.wav,85.57714285714286,164.4088888888889,0.36362424,0.33562464,-12.170426,116.8273
scottttt7s.wav,164.4088888888889,166.57995464852607,0.29241362,0.32499042,-18.012493,137.9886
