filename,start_time_s,end_time_s,chroma_mean,chroma_std,mfccs_mean,mfccs_std,cluster
Voice 136.wav,145.7632653,208.6429025,0.31525925,0.30087647,-12.708872,103.00052,20
Siljansoa.wav,178.3176417,195.4075283,0.40138522,0.2988276,-11.005937,112.38898,20
Voice 115soa.wav,215.06322,223.5617234,0.3436743,0.3003148,-12.466152,109.90817,20
Voice 106.wav,80.71256236,83.17387755,0.37349746,0.29448268,-11.225219,108.97198,20
Jul jul.wav,100.1128345,153.62322,0.3321308,0.30091363,-13.1346,113.98795,20
Voice 118.wav,530.959093,564.1171882,0.36663693,0.3036837,-12.400689,115.37296,20
Lifeboat Early.wav,100.0315646,142.5937415,0.3540328,0.30920702,-12.836919,116.82721,20
Jul jul.wav,157.9421315,177.3656236,0.35117427,0.30239332,-12.814991,113.36254,20
Voice 106.wav,59.53596372,76.13823129,0.33482248,0.30498448,-13.124178,100.77928,20
Voice 106.wav,50.09705215,59.53596372,0.32543585,0.30366513,-15.14321,102.70628,20
Siljansoa.wav,467.963356,538.5868481,0.33701658,0.30300334,-12.063148,117.70431,20
Voice 034.wav,14.75628118,19.08680272,0.36677784,0.30237108,-9.4934025,116.97435,20
Voice 082.wav,154.0179592,177.0985941,0.32368508,0.28859904,-10.72361,108.37826,20
Voice 118.wav,564.1171882,598.006712,0.39205766,0.30025634,-10.391434,112.92205,20
Voice 112.wav,172.2224036,177.6326531,0.3721682,0.29756156,-12.321881,108.09159,20
Voice 035.wav,529.3220862,532.1897506,0.3543935,0.31206825,-9.992543,105.3543,20
Voice 112.wav,53.13886621,57.82929705,0.34167135,0.30065504,-15.73863,104.398125,20
Voice 106.wav,83.17387755,94.99283447,0.34308773,0.30213106,-14.138035,104.60126,20
Voice 158.wav,223.225034,289.9475737,0.33587417,0.30942294,-14.652366,103.04949,20
Voice 115soa.wav,187.1992744,189.6954195,0.37706757,0.30923104,-12.598411,109.66313,20
Voice 115soa.wav,136.2198639,141.3863039,0.38176078,0.2974571,-12.04568,111.69162,20
Voice 158.wav,170.9220862,178.9213605,0.3771609,0.2912746,-13.472847,104.48662,20
Voice 158.wav,142.349932,170.9220862,0.3410695,0.29598406,-16.553953,105.29515,20
Voice 158.wav,134.8731066,142.349932,0.39334023,0.2931568,-13.653526,103.07771,20
Voice 158.wav,0,134.8731066,0.35119674,0.30222642,-12.144715,99.05979,20
Voice 136.wav,108.9596372,145.7632653,0.38143647,0.29985064,-11.583278,108.599174,20
Voice 082.wav,204.3936508,242.195737,0.3333307,0.28622526,-11.024214,103.8153,20
Voice 118.wav,219.0454422,231.7931973,0.32704988,0.30596846,-11.511444,107.90983,20
Voice 118.wav,231.7931973,273.2524263,0.36173192,0.30097374,-10.056289,111.982445,20
Voice 118.wav,273.2524263,318.450068,0.33720207,0.29971385,-10.934282,103.12145,20
Voice 115soa.wav,0,11.8770068,0.38738462,0.30482054,-10.204732,115.94663,20
Voice 115soa.wav,11.8770068,48.68063492,0.35328388,0.2977459,-10.699702,105.4237,20
Voice 118.wav,318.450068,343.7830385,0.36704946,0.29983234,-11.578275,105.70638,20
Voice 115soa.wav,76.32399093,80.61968254,0.35014772,0.3108205,-14.241089,109.07458,20
Voice 115soa.wav,80.61968254,112.9650794,0.36475956,0.29530945,-12.468741,105.18949,20
Voice 118.wav,343.7830385,352.792381,0.35220984,0.30025378,-10.684287,103.0012,20
Voice 115soa.wav,141.3863039,187.1992744,0.35139233,0.29812396,-12.181666,106.53602,20
Voice 057.wav,0.9171882086,1.834376417,0.38103548,0.30922702,-10.537705,115.09394,20
Voice 047.wav,253.7012245,271.3948299,0.35608214,0.30283278,-10.876252,115.18292,20
20170321_143416.wav,40.3446712,55.04290249,0.35703295,0.30465087,-15.523205,111.81314,20
Voice 115.wav,130.9257143,226.4990476,0.3720732,0.30914873,-9.961728,114.5343,20
Voice 115.wav,742.4580499,787.8066213,0.31966728,0.3085401,-10.689457,110.78929,20
20180306_194744.wav,52.79056689,64.51664399,0.36998463,0.30172738,-11.094995,109.50784,20
Voice 053.wav,802.3887528,1168.474558,0.3356227,0.30860618,-12.332726,116.55894,20
Voice 053.wav,74.81469388,182.4740136,0.37219563,0.30384976,-11.863118,114.62489,20
folkbach1.wav,221.715737,269.9784127,0.30450696,0.30095404,-11.566399,106.13415,20
folkbach1.wav,269.9784127,286.3252608,0.36239162,0.29909945,-12.74881,117.66354,20
20180306_200439.wav,56.9353288,64.22639456,0.33530402,0.29929313,-10.679513,106.84215,20
Voice 053.wav,0,74.81469388,0.3595503,0.30490887,-9.942404,115.68856,20
Voice 115.wav,542.1162812,742.4580499,0.336478,0.30873367,-10.804972,103.23123,20
Voice 097.wav,65.99111111,117.0750113,0.34675193,0.29915136,-13.157377,110.29615,20
Voice 041.wav,42.05133787,46.41668934,0.36303797,0.30689275,-16.477842,95.5669,20
folkbach1.wav,429.8013605,479.6546032,0.33329028,0.3028424,-11.875018,112.08128,20
Voice 115.wav,0,130.9257143,0.33019283,0.31015238,-12.587043,108.0497,20
Voice 115.wav,371.194195,542.1162812,0.3108469,0.3076358,-11.966817,107.80342,20
Voice 115.wav,298.9801361,371.194195,0.33604345,0.3123087,-10.807029,111.79064,20
Voice 115.wav,226.4990476,298.9801361,0.31076297,0.30793256,-12.144332,110.58842,20
Voice 053.wav,2777.652245,2821.793379,0.33302778,0.2905845,-11.180254,112.376396,20
Voice 154.wav,2599.160454,2953.949751,0.31543902,0.30741796,-13.453651,110.55084,20
Voice 107.wav,81.35111111,85.35655329,0.3524969,0.31736112,-10.281775,109.879845,20
20180111_110214.wav,4.678820862,6.698956916,0.33979094,0.3067449,-14.399944,108.402245,20
Voice 154.wav,1706.597007,2599.160454,0.32123262,0.30931675,-13.640633,109.53218,20
Voice 115.wav,840.9687075,869.0764626,0.31064758,0.30656034,-12.131592,113.99723,20
Voice 115.wav,869.0764626,941.9174603,0.33954993,0.304626,-12.412984,110.34774,20
20180616_213212.wav,20.88634921,76.14984127,0.3506294,0.29330903,-11.738711,113.8181,20
Voice 078.wav,151.045805,181.6497052,0.3152348,0.29650423,-12.802183,109.591934,20
Björnen liten bit (saknar intro o slut).wav,87.48117914,91.47501134,0.37174246,0.31010658,-10.899517,115.0329,20
20180616_213212.wav,211.0345578,254.3629932,0.35062262,0.2915254,-15.095042,106.49334,20
Voice 115.wav,941.9174603,1023.013152,0.31790936,0.31451067,-10.511001,112.270035,20
Voice 041.wav,104.443356,114.5556463,0.36364484,0.3055989,-15.494833,96.23894,20
Voice 154.wav,1451.398095,1566.47619,0.30801633,0.30910474,-13.299248,108.50465,20
Voice 115.wav,787.8066213,840.9687075,0.31536674,0.31286675,-11.167,111.10764,20
Voice 115.wav,1131.71737,1377.19873,0.33709323,0.30831966,-9.528585,109.74264,20
Voice 157.wav,0,8.41723356,0.56907016,0.24518006,-18.259335,76.94808,21
Voice 003-sound-design.wav,169.4127891,174.9623583,0.5877967,0.2310699,-12.050665,51.181007,21
Voice 003-sound-design.wav,16.14947846,22.30276644,0.6034006,0.22213076,-12.919401,66.41263,21
Voice 003-sound-design.wav,14.4892517,16.14947846,0.57319003,0.23163131,-12.12316,79.01585,21
Voice 003-sound-design.wav,157.0597732,169.4127891,0.6371257,0.21102013,-12.804444,53.296093,21
Voice 003-sound-design.wav,56.0645805,66.25814059,0.58752626,0.23803154,-10.441824,63.547714,21
Voice 072.wav,49.60943311,52.21006803,0.62186605,0.24806002,-9.533006,89.029274,21
Voice 003-sound-design.wav,130.6819048,152.555102,0.6113511,0.21910791,-13.97808,58.908794,21
Voice 003-sound-design.wav,66.25814059,85.63519274,0.56459093,0.24124023,-14.274807,67.98998,21
20170329_174042.wav,198.2635828,257.1145578,0.6387167,0.21991573,-18.601025,85.823006,21
20170727_224102.wav,5.654058957,8.695873016,0.54529715,0.24716307,-11.803256,84.025116,21
Voice 003-sound-design.wav,85.63519274,113.8358277,0.5381825,0.23988342,-11.782993,43.326138,21
20170329_174042.wav,96.32798186,162.2378231,0.6331171,0.22382385,-17.767252,86.718506,21
Voice 003-sound-design.wav,113.8358277,130.6819048,0.60427856,0.22114933,-13.479346,47.790066,21
Voice 003-sound-design.wav,152.555102,157.0597732,0.57308966,0.24569133,-14.328718,54.893,21
20180730_002637.wav,7.639365079,12.00471655,0.5988589,0.22031127,-4.3908396,81.28475,21
Voice 003-sound-design.wav,22.30276644,56.0645805,0.5960052,0.24026528,-14.464521,80.57654,21
20180730_002637.wav,3.668752834,4.411791383,0.6060058,0.23247008,-3.2171824,81.14709,21
Voice 004-sound-design.wav,79.37741497,81.65297052,0.5310346,0.26469713,-20.304932,80.105385,21
Voice 089.wav,52.30294785,54.89197279,0.6475337,0.2199186,-9.31389,85.90244,21
20180730_002637.wav,6.478367347,6.733786848,0.55002815,0.23593618,-4.043158,81.971695,21
20180730_002637.wav,4.806530612,6.478367347,0.6015538,0.21910478,-3.5405774,80.632614,21
20180123_211257.wav,0.2089795918,0.8126984127,0.61441535,0.21721096,-3.0801668,75.96532,21
20180730_002637.wav,0.2554195011,3.668752834,0.6336455,0.21668339,-3.986366,80.059235,21
Voice 031.wav,63.73877551,70.47256236,0.18122742,0.2817896,-16.059269,99.22616,22
Voice 031.wav,50.30603175,63.73877551,0.22540927,0.28675008,-13.686391,97.41456,22
weirdbeat.wav,38.17360544,42.03972789,0.29237154,0.29149032,-15.333709,94.399284,22
senlagary.wav,57.03981859,64.22639456,0.2558415,0.28975236,-8.422773,91.02286,22
Voice 031.wav,42.39963719,50.30603175,0.27549797,0.31286073,-14.573857,99.59099,22
Voice 151.wav,233.3605442,251.1934694,0.32165664,0.29022765,-13.429208,101.92486,22
Voice 151.wav,251.1934694,283.2602268,0.31244004,0.28447676,-12.504309,90.918526,22
polski.wav,183.8672109,190.1598186,0.2402385,0.29045686,-18.785921,102.76912,22
jul jul jul.wav,77.62430839,84.36970522,0.21365167,0.2913301,-10.808774,98.89704,22
Voice 041.wav,60.38349206,67.9415873,0.32950613,0.29465413,-16.045269,91.483604,22
Voice 109.wav,487.2475283,493.5401361,0.2353199,0.29796937,-13.8728485,110.969345,22
Voice 041.wav,67.9415873,72.86421769,0.307807,0.2939938,-19.327444,99.446396,22
Voice 040.wav,100.5772336,104.6639456,0.30013028,0.2979595,-16.019518,101.62711,22
20180704_205833.wav,38.88181406,41.07609977,0.27811816,0.2846599,-20.150604,100.359726,22
20180704_205833.wav,55.30993197,59.38503401,0.27207732,0.2921106,-20.261303,95.16,22
20180704_205833.wav,80.14367347,93.65768707,0.25760546,0.2936357,-19.462566,102.52023,22
jul jul jul.wav,41.35473923,48.3323356,0.27581045,0.3044487,-12.523943,100.25158,22
Voice 144.wav,376.0703855,379.1934694,0.2707043,0.29238608,-17.280043,106.44164,22
Voice 127.wav,92.17160998,96.32798186,0.22371016,0.2948343,-12.156875,96.416046,22
Voice 045.wav,22.72072562,24.25324263,0.2149964,0.3011668,-16.996523,105.34497,22
Voice 042.wav,73.0615873,90.22113379,0.28706333,0.29460335,-11.190073,104.226036,22
folk1.wav,172.7564626,180.2681179,0.25303227,0.2995537,-12.964716,106.441605,22
20170722_224347.wav,239.8156916,240.8605896,0.23977521,0.28643307,-11.148269,108.45959,22
folk1.wav,145.5194558,172.7564626,0.27097252,0.30041057,-13.988282,107.96569,22
Voice 045.wav,20.60770975,21.0953288,0.2132704,0.28865546,-15.10902,96.706085,22
Voice 041.wav,35.66585034,42.05133787,0.3380862,0.2968763,-17.426281,93.357025,22
Voice 041.wav,24.42739229,35.66585034,0.3121297,0.30248806,-16.495834,94.419464,22
Voice 045.wav,2.844444444,10.56507937,0.23923545,0.29137564,-18.249302,106.64486,22
Voice 041.wav,12.06276644,16.41650794,0.32165945,0.31343853,-16.368849,95.13794,22
Voice 127.wav,96.32798186,112.5935601,0.283482,0.30362862,-13.054199,101.38854,22
Voice 151.wav,138.774059,143.1742404,0.29946953,0.28319603,-15.42741,109.07115,22
Voice 151.wav,117.2143311,138.774059,0.26960662,0.29236135,-14.600265,107.08622,22
bankolåten polska efter lindblad.wav,105.6507937,122.89161,0.26633435,0.29749885,-15.853137,92.15393,22
20170722_224347.wav,0,7.325895692,0.2756053,0.28969416,-16.349636,102.829254,22
bankolåten polska efter lindblad.wav,87.23736961,105.6507937,0.23686685,0.29982305,-17.585424,96.13431,22
bankolåten polska efter lindblad.wav,73.27056689,87.23736961,0.27245057,0.2976444,-16.96746,95.91807,22
Voice 040.wav,118.0154195,130.4845351,0.257453,0.3003848,-18.033226,99.76463,22
erik nilsson.wav,153.8438095,185.9105669,0.19210064,0.2925945,-10.435408,94.013885,22
Emergency_20210216_192111.wav,1.486077098,1.845986395,0.19950712,0.29366612,-10.712036,108.991104,22
bankolåten polska efter lindblad.wav,69.48571429,73.27056689,0.24436255,0.30566725,-16.29422,94.83902,22
Voice 001visdom.wav,28.74630385,30.04662132,0.17863649,0.29265556,-10.479018,99.570595,22
Voice 040.wav,167.2185034,172.2572336,0.2638892,0.29635212,-14.857847,108.25952,22
bankolåten polska efter lindblad.wav,39.27655329,62.43845805,0.2507842,0.29701927,-19.05726,90.937256,22
Voice 043.wav,598.9587302,607.6429932,0.25609234,0.29928905,-10.037696,97.977455,22
bankolåten polska efter lindblad.wav,36.8152381,39.27655329,0.18424793,0.2900034,-14.973136,92.36613,22
bankolåten polska efter lindblad.wav,0,36.8152381,0.21004839,0.29624662,-18.070454,96.31969,22
bankolåten polska efter lindblad.wav,62.43845805,69.48571429,0.21622808,0.2961043,-17.014753,99.56241,22
Voice 151.wav,143.1742404,193.6776417,0.285044,0.29111695,-13.855734,100.96524,22
bankolåten polska efter lindblad.wav,122.89161,127.8026304,0.27912846,0.2939108,-14.133739,92.13031,22
Voice 086.wav,481.0942404,576.9113832,0.25380978,0.29272038,-14.404302,108.669846,22
Voice 005faking-sad.wav,19.57442177,20.68897959,0.30960834,0.2982994,-14.429847,102.94546,22
Voice 151.wav,78.5414966,110.8636735,0.29074588,0.29340675,-12.440331,100.941025,22
bankolåten polska efter lindblad.wav,149.6758277,156.6069841,0.31057948,0.30084974,-16.941803,96.29798,22
Voice 151.wav,34.3539229,78.5414966,0.26051682,0.2941881,-16.604809,101.6644,22
erik nilsson.wav,147.5047619,153.8438095,0.20309424,0.29264152,-7.440481,89.37143,22
ballad + newww soa vocals 11.30.wav,985.7219048,1077.626485,0.27794817,0.29459542,-16.24176,105.90198,22
bankolåten polska efter lindblad.wav,127.8026304,134.4435374,0.28862354,0.2941651,-12.679823,94.53844,22
bankolåten polska efter lindblad.wav,135.662585,149.6758277,0.28842634,0.29917014,-16.080189,91.30824,22
udda1 (1).wav,1.102947846,1.17260771,0.21123782,0.28402516,-15.252193,107.09353,22
ballad + newww soa vocals 11.30.wav,500.5990023,967.4129705,0.29466146,0.29600605,-15.889906,108.02117,22
ballad + newww soa vocals 11.30.wav,305.4352834,500.5990023,0.26427472,0.29580727,-15.938576,109.03441,22
Voice 031.wav,26.29659864,42.39963719,0.29112744,0.29476142,-12.302051,101.026085,22
Voice 090.wav,18.9939229,20.35229025,0.23562437,0.28967416,-17.457663,100.73759,22
bankolåten polska efter lindblad.wav,134.4435374,135.662585,0.20197847,0.28179803,-15.661843,95.73673,22
Voice 090.wav,4.574331066,6.559637188,0.26021516,0.29660624,-16.098022,107.380714,22
Voice 041.wav,16.41650794,24.42739229,0.31778684,0.29738337,-16.844275,91.13226,22
weirdbeat.wav,42.03972789,43.24716553,0.17845681,0.2806516,-15.5774355,95.4139,22
Värmlands a dur.wav,8.904852608,11.41260771,0.31339446,0.285208,-13.98762,96.23689,22
Voice 140.wav,140.0511565,144.2075283,0.2492771,0.30777526,-13.199763,103.03626,22
Voice 021.wav,8.080544218,8.533333333,0.16807446,0.26576665,-8.0155115,97.781,22
Voice 021.wav,6.907936508,8.080544218,0.17893274,0.26110592,-5.876653,98.43353,22
Voice 010.wav,147.6905215,174.5327891,0.28155103,0.29885614,-14.057987,106.91058,22
Voice 021.wav,3.610702948,4.702040816,0.1462882,0.26683095,-7.125059,97.49056,22
Voice 021.wav,2.94893424,3.610702948,0.20164749,0.25413707,-4.483247,97.44921,22
Värmlands a dur.wav,11.41260771,14.05968254,0.3398453,0.2879233,-15.76514,92.32718,22
Voice 021.wav,0.6733786848,2.94893424,0.21009532,0.27681768,-5.387597,94.41156,22
Voice 142.wav,211.0693878,236.7738776,0.31243908,0.2942875,-12.31052,103.80442,22
Voice 004-sound-design.wav,126.5835828,139.261678,0.27486733,0.29967704,-15.39696,72.78889,22
Voice 152.wav,0.5108390023,0.789478458,0.26696062,0.2946492,-9.927692,108.72477,22
Voice 088.wav,937.8539683,1070.509569,0.2619815,0.2961412,-15.156281,109.08922,22
Voice 105.wav,15.95210884,16.9970068,0.22942673,0.28492293,-10.208157,111.0829,22
makung.wav,131.6223129,153.57678,0.2902895,0.29631168,-13.124202,106.41118,22
Voice 152.wav,0.2321995465,0.5108390023,0.1640768,0.27797705,-11.362257,95.53296,22
Voice 152.wav,0.789478458,1.311927438,0.22724754,0.29676044,-10.506709,110.476,22
Värmlands a dur.wav,14.05968254,15.05814059,0.3115332,0.28352234,-15.689284,92.04715,22
Voice 140.wav,144.2075283,176.2046259,0.3073632,0.29184148,-11.281342,101.43698,22
Värmlands a dur.wav,25.44907029,27.21378685,0.2941675,0.30458602,-13.051491,91.10077,22
SOA 7 POLSKA SLUT.wav,28.89723356,33.75020408,0.25645265,0.29114187,-18.690538,95.19773,22
weirdbeat.wav,13.32825397,17.94902494,0.31481647,0.28336614,-13.0955305,91.85891,22
SOA 7 POLSKA SLUT.wav,34.62095238,50.92136054,0.30503526,0.29439333,-14.931083,91.83018,22
Voice 157.wav,202.8146939,223.6662132,0.2660824,0.30104017,-16.257034,95.29972,22
Voice 157.wav,153.5651701,202.8146939,0.2851755,0.30676496,-15.148615,96.417984,22
Värmlands a dur.wav,15.05814059,16.95056689,0.29468793,0.286978,-16.214308,96.29721,22
weirdbeat.wav,7.685804989,13.32825397,0.3124008,0.3017889,-13.52104,87.63491,22
Voice 157.wav,116.4364626,153.5651701,0.3095913,0.3077623,-14.542228,95.06777,22
SOA 7 POLSKA SLUT.wav,63.64589569,70.12426304,0.3225491,0.30467898,-14.586971,85.5371,22
weirdbeat.wav,2.310385488,2.937324263,0.29514247,0.29796937,-12.978603,106.89764,22
niiuuw.wav,618.9743311,630.3172789,0.22911036,0.29093465,-13.140245,100.90433,22
Voice 007.wav,1540.783311,1591.031293,0.2712536,0.29532146,-15.023951,103.64507,22
Värmlands a dur.wav,17.53106576,19.29578231,0.30545542,0.2870011,-15.360194,99.7268,22
Värmlands a dur.wav,21.02566893,25.44907029,0.2990109,0.2993066,-13.454292,101.25176,22
Voice 027.wav,49.24952381,50.54984127,0.2421988,0.29147375,-12.515136,110.41179,22
makung.wav,68.7078458,95.20181406,0.29012334,0.2978472,-14.569318,106.43536,22
Värmlands a dur.wav,5.410249433,8.904852608,0.26679167,0.29288143,-13.653347,100.57586,22
bisonpolska.wav,51.59473923,55.73950113,0.31282339,0.29568097,-12.365192,91.94242,22
udda1.wav,1.102947846,1.17260771,0.21123782,0.28402516,-15.252193,107.09353,22
bisonpolska.wav,55.73950113,58.50267574,0.30175227,0.29663476,-12.598774,90.0686,22
20180802_225528.wav,165.7904762,197.7295238,0.24838647,0.29310712,-17.760948,101.57811,22
Voice 140.wav,18.43664399,37.69759637,0.27391896,0.29774153,-10.931429,94.7245,22
20170722_224347 Marja Nuut.wav,239.8621315,240.8838095,0.23819244,0.28675324,-10.9539585,108.24228,22
20170722_225736.wav,90.48816327,93.04235828,0.21505144,0.29057127,-11.609529,108.68975,22
Voice 167.wav,51.3044898,54.11410431,0.26360342,0.29094207,-16.916367,106.10962,22
Voice 112.wav,57.82929705,59.62884354,0.29843506,0.301967,-13.190367,100.42534,22
Voice 112.wav,66.51356009,67.33786848,0.20921677,0.30032086,-15.572109,105.68273,22
20170722_224347 Marja Nuut.wav,0,7.372335601,0.27403787,0.2899733,-16.520897,103.482056,22
Voice 058.wav,460.6258503,505.5796825,0.29547375,0.29706362,-12.592976,106.8977,22
Aeons Ballad.wav,473.8147846,487.6190476,0.27083543,0.29130405,-11.451694,103.88183,22
Aeons Ballad.wav,389.5960091,403.6440816,0.2985522,0.28556672,-12.513203,104.72,22
Voice 167.wav,49.49333333,51.3044898,0.24611984,0.29489675,-15.543102,110.46492,22
bisonpolska.wav,48.64580499,50.41052154,0.31201124,0.29431272,-13.351744,91.117226,22
bisonpolska.wav,29.24553288,48.64580499,0.2753692,0.2964343,-14.365765,91.29164,22
Voice 140.wav,129.9504762,133.5263492,0.2687604,0.2875085,-12.628095,104.97009,22
Voice 004-sound-design.wav,50.12027211,61.96244898,0.32526615,0.30269426,-16.93148,86.29869,22
Voice 152.wav,1.590566893,2.182675737,0.20742412,0.28256172,-12.602003,111.492676,22
makung.wav,43.07301587,68.7078458,0.2743237,0.298931,-13.6903715,108.10788,22
Voice 004-sound-design.wav,39.05596372,50.12027211,0.24827667,0.29869354,-14.7861595,79.63116,22
20170311_162749.wav,28.74630385,38.56834467,0.36931875,0.2956247,-17.95917,89.669685,22
Voice 073.wav,1057.332245,1341.35873,0.27591935,0.30092025,-14.181699,107.78293,22
Värmlands a dur.wav,2.716734694,5.410249433,0.32978678,0.29585898,-15.546996,96.21202,22
Voice 010.wav,174.5327891,190.9028571,0.28245452,0.29894194,-12.576564,104.14903,22
Voice 115soa.wav,48.68063492,59.58240363,0.3235879,0.28253108,-12.648789,104.92822,22
bisonpolska.wav,0,13.94358277,0.26195288,0.2975839,-15.636249,97.32656,22
Voice 073.wav,266.5999093,357.5873016,0.2784408,0.29892638,-14.415194,108.45829,22
20180616_213710.wav,255.2453515,256.8126984,0.21915206,0.29292208,-13.633361,107.795296,22
Värmlands a dur.wav,0.3482993197,1.404807256,0.2746084,0.28987035,-16.709105,91.74663,22
bisonpolska.wav,16.47455782,19.06358277,0.23818624,0.29284713,-16.571957,89.105225,22
bisonpolska.wav,19.06358277,22.02412698,0.2889364,0.2983692,-14.094013,94.317825,22
Voice 157.wav,279.2199546,312.6334694,0.34049085,0.29255098,-15.236307,100.01206,22
Voice 157.wav,312.6334694,380.9001361,0.3374783,0.29398727,-12.874236,96.34899,22
Voice 140.wav,37.69759637,86.65687075,0.25543752,0.30387607,-13.3356905,102.410355,22
Voice 157.wav,380.9001361,406.9529252,0.31257826,0.29905498,-16.537704,97.681694,22
Voice 142.wav,142.8027211,161.3786848,0.29254013,0.3025609,-12.619869,105.66181,22
20170726_213709.wav,122.8451701,133.9326984,0.32577518,0.28821597,-14.364537,90.09722,22
king Selma a polka.wav,150.534966,153.5535601,0.27395457,0.28963682,-13.154206,108.19224,22
Voice 163.wav,3.982222222,5.038730159,0.25808007,0.29478234,-14.6592045,82.236115,22
20170726_213709.wav,120.9643537,122.8451701,0.29460335,0.28189906,-13.99069,94.02986,22
berns.wav,15.38321995,33.59927438,0.31172174,0.29207164,-11.419964,96.37692,22
king Selma a polka.wav,153.5535601,214.529161,0.30207688,0.2969775,-12.692342,104.98323,22
20170726_213709.wav,70.97179138,120.9643537,0.2999168,0.28846475,-17.821638,106.3137,22
darrrrksoa.wav,532.45678,559.7170068,0.3057705,0.2828184,-14.440373,107.73671,22
berns.wav,3.262403628,7.325895692,0.30626994,0.2938298,-10.467363,99.03748,22
berns.wav,33.59927438,34.98086168,0.26951775,0.29762533,-9.477659,93.63873,22
berns.wav,49.2030839,51.68761905,0.23749115,0.30357164,-11.244758,98.92482,22
king Selma a polka.wav,42.80598639,68.31310658,0.2618151,0.2920727,-11.615651,104.8844,22
Voice 022.wav,2.600634921,3.134693878,0.31639662,0.2961136,-12.530358,100.366455,22
Voice 022.wav,1.64861678,2.031746032,0.30214417,0.27888304,-11.604239,98.47693,22
king Selma a polka.wav,68.31310658,120.1284354,0.29660276,0.29585952,-12.664831,105.46396,22
20170726_213709.wav,51.88498866,69.45088435,0.2846175,0.2900153,-19.194645,102.9929,22
Guit58soa.wav,238.0509751,252.7840363,0.23226392,0.29403213,-14.646234,103.44014,22
20180616_213212.wav,0,20.88634921,0.32597095,0.27934146,-11.19244,102.59794,22
Voice 022.wav,3.134693878,3.47138322,0.21424852,0.26832965,-13.908288,104.29847,22
Voice 163.wav,21.59455782,25.51873016,0.30379134,0.29741096,-12.991514,90.14547,22
weirdbeat.wav,24.34612245,28.6185941,0.31819144,0.30051264,-14.219689,88.195564,22
homecoming.wav,44.46621315,45.60399093,0.3070514,0.27941748,-8.390101,104.134926,22
Voice 022.wav,1.033287982,1.64861678,0.2674992,0.28904125,-10.2829685,108.30312,22
20170726_213709.wav,17.31047619,19.17968254,0.2800075,0.2848654,-18.428932,103.17416,22
20170726_213709.wav,0,17.31047619,0.25603288,0.2904242,-19.373962,104.129105,22
20170726_213709.wav,32.38022676,51.88498866,0.27203068,0.29130194,-16.760029,103.12982,22
berns.wav,12.89868481,15.38321995,0.26193976,0.30470368,-11.497863,100.69169,22
Voice 116.wav,96.64145125,108.2630385,0.32249025,0.2985452,-14.235594,101.2347,22
berns.wav,7.325895692,12.89868481,0.30174315,0.2951293,-10.948063,98.91809,22
Calamityy.wav,305.7023129,392.6262132,0.28830373,0.30210894,-14.518459,103.07062,22
Voice 116.wav,108.2630385,119.7104762,0.3186488,0.2986166,-15.357912,100.54815,22
Voice 072.wav,53.44072562,55.48408163,0.5903928,0.24822512,-12.33664,96.70922,23
Voice 032beat.wav,1.718276644,3.912562358,0.5464517,0.2643253,-16.636818,101.562546,23
Voice 146.wav,0,7.430385488,0.61713344,0.2469103,-18.08717,118.08347,23
1 minute freestyle bunnylaser.wav,49.19147392,52.19845805,0.60354245,0.24407396,-16.911152,116.17307,23
20180804_015516.wav,753.1972789,1011.960454,0.5582722,0.26289427,-15.607711,105.34608,23
Voice 151.wav,0,10.21678005,0.59907585,0.25724074,-14.1331215,106.45002,23
Voice 014.wav,80.90993197,83.92852608,0.66955036,0.24130714,-15.868295,113.93332,23
glalåten.wav,20.64253968,22.7323356,0.613788,0.23298885,-13.620969,105.07966,23
20180228_130051.wav,0,6.234557823,0.687045,0.2401843,-12.481649,112.706474,23
20180416_085843.wav,1.428027211,1.695056689,0.47376442,0.23903091,-11.628817,111.270325,23
20180117_163205.wav,0,7.976054422,0.6750671,0.24866554,-17.995401,121.47352,23
20180306_194238.wav,167.4855329,178.5962812,0.58680344,0.24473642,-19.08578,110.716484,23
20180729_224648.wav,2.34521542,2.542585034,0.57303804,0.24554363,-11.488048,96.302,23
20180228_130051.wav,223.8287528,228.2985941,0.5350568,0.2481905,-14.339553,121.06106,23
Voice 009.wav,75.00045351,75.90603175,0.59967893,0.22353294,-23.24432,115.299515,23
Voice 070.wav,7.128526077,7.871564626,0.58851767,0.22368665,-9.792026,107.42044,23
maths.wav,353.1755102,376.4767347,0.59256154,0.24115044,-19.430351,126.81269,23
20180729_224648.wav,14.04807256,14.32671202,0.525563,0.25384188,-14.203245,98.69117,23
20180729_224648.wav,22.36081633,22.48852608,0.6111535,0.22870442,-14.407569,110.62166,23
20180306_194744.wav,236.5765079,246.7236281,0.5337401,0.26391065,-20.978148,105.568886,23
Mossel.wav,0,2.99537415,0.6900153,0.25608003,-12.844992,112.69213,23
1 minute freestyle bunnylaser.wav,35.70068027,37.41895692,0.6009163,0.2471985,-17.795538,120.82791,23
20180729_224648.wav,5.375419501,5.572789116,0.5904915,0.23599842,-12.245224,105.76737,23
Voice 145.wav,42.71310658,46.06839002,0.6048353,0.23742467,-20.104519,117.23827,23
dwvwbrderam.wav,80.27138322,81.13052154,0.64492744,0.20495588,-20.165873,108.80422,23
BlindPelle.wav,72.701678,74.01360544,0.6523358,0.23649351,-16.648573,109.77192,23
